Exhaust,Supply,Return,Outside
-26.1845,18.4509,21.6772,7.569
-25.5454,18.2517,21.7271,6.4876
-24.9447,18.1472,21.7543,5.6528
-24.8002,18.048,21.7035,5.134
-24.63,18.0606,21.7393,4.907
-24.8421,18.0436,21.7257,4.7679
-24.9434,18.035,21.736,4.7257
-25.4262,17.9061,21.7127,4.527
-25.8818,17.8631,21.7249,4.4344
-26.2794,17.8383,21.7138,4.2935
-26.9634,17.8092,21.7238,4.2208
-27.3109,17.6386,21.6968,3.9296
-27.6171,17.5463,21.7322,3.6877
-27.1755,17.4998,21.6867,3.6255
-26.4347,17.4601,21.7189,3.563
-26.1247,17.4556,21.6957,3.6082
-25.9899,17.4435,21.6617,3.7035
-25.8005,17.3917,21.6946,3.7022
-24.1228,18.686,21.7011,7.2636
-22.2174,18.8744,21.6882,10.8293
-21.223,19.1405,21.6767,12.3656
-20.4157,19.3366,21.6756,13.3722
-19.8305,19.573,21.6857,14.1425
-19.4748,19.757,21.6913,14.764
-19.0425,19.9025,21.6939,15.3031
-18.7261,20.0737,21.6769,15.6879
-18.617,20.2409,21.6692,16.0392
-18.4494,20.4279,21.6555,16.2694
-24.0448,20.3048,21.6653,12.7405
-25.6785,18.8879,21.7058,8.9916
-26.0312,18.5392,21.6693,7.7718
-26.0166,18.2664,21.6898,6.6887
-25.6406,18.0876,21.7268,5.7218
-25.6382,17.9841,21.6986,5.0752
-25.412,17.9299,21.6198,4.6914
-25.3474,17.8674,21.6931,4.5083
-25.2356,17.8461,21.673,4.4123
-25.3083,17.807,21.6945,4.3253
-25.1712,17.772,21.6677,4.2818
-25.571,17.7343,21.6724,4.2129
-25.8377,17.678,21.6375,4.1442
-26.1595,17.6097,21.6399,3.9852
-26.6113,17.5552,21.6824,3.916
-27.1838,17.4594,21.6034,3.7425
-27.4922,17.4082,21.6398,3.5951
-27.6664,17.3424,21.6467,3.4975
-27.4355,17.2628,21.6169,3.3701
-26.7795,17.2387,21.5957,3.3133
-25.0168,18.2735,21.6293,5.8657
-22.8344,18.7278,21.6366,10.276
-21.6039,19.0596,21.6068,11.9618
-20.6584,19.2933,21.6733,13.0804
-19.9045,19.5085,21.619,13.8673
-19.3596,19.7087,21.6336,14.4958
-18.7982,19.8537,21.6596,15.0646
-18.3469,19.9909,21.6183,15.5174
-18.1302,20.1321,21.6437,15.8719
-17.982,20.295,21.6118,16.1205
-23.3329,20.7417,21.6154,13.9051
-25.3233,18.9535,21.6222,9.3025
-26.3935,18.5302,21.5997,7.9879
-27.3524,18.1934,21.6294,6.7898
-26.9399,17.9408,21.6032,5.6506
-26.0499,17.8143,21.5872,4.8537
-25.5942,17.7798,21.5431,4.4909
-25.5108,17.7589,21.6096,4.2973
-25.4914,17.7215,21.6191,4.2217
-25.5681,17.6777,21.6147,4.1389
-25.7449,17.6283,21.6342,4.0818
-26.1231,17.5811,21.6303,3.9682
-26.288,17.514,21.6249,3.8733
-26.6284,17.4675,21.5613,3.8015
-27.0492,17.3922,21.6302,3.6495
-27.2293,17.3339,21.6254,3.5404
-27.068,17.2636,21.6156,3.3727
-26.6113,17.234,21.5661,3.3565
-26.0532,17.2309,21.6003,3.4257
-25.6581,17.2313,21.6128,3.5418
-24.7911,17.8762,21.5993,4.818
-22.3915,18.6753,21.6377,10.0221
-21.202,18.984,21.6113,11.7141
-20.4452,19.2007,21.6125,12.8861
-19.8049,19.399,21.6093,13.698
-19.4288,19.638,21.607,14.3501
-19.1056,19.784,21.6174,14.8891
-18.8423,20.0127,21.6002,15.3528
-18.7462,20.272,21.5854,15.7256
-18.5715,20.4212,21.5828,15.9753
-23.3745,21.1402,21.5971,15.0345
-25.6653,18.9647,21.6041,9.5009
-26.7876,18.4869,21.6473,8.0764
-26.9392,18.1677,21.5991,6.8577
-26.367,17.9524,21.6361,5.7549
-25.6794,17.8217,21.5389,4.9777
-25.4071,17.7756,21.5917,4.5503
-25.3731,17.7408,21.6221,4.3893
-25.3449,17.7175,21.6071,4.2542
-25.4103,17.6792,21.6178,4.2363
-25.5009,17.6606,21.5674,4.1367
-25.717,17.595,21.5931,4.0683
-26.0351,17.5295,21.585,3.9682
-26.4642,17.4651,21.5668,3.8766
-26.6655,17.4036,21.5883,3.707
-27.2169,17.3242,21.5092,3.5928
-27.3411,17.2759,21.5754,3.4812
-26.8933,17.2245,21.5691,3.4262
-26.0696,17.2097,21.5963,3.3926
-25.5254,17.2212,21.5745,3.4479
-25.0783,17.5183,21.5886,3.8348
-22.6109,18.6728,21.6116,9.6089
-21.4664,19.0991,21.5408,11.4712
-20.5811,19.3729,21.5713,12.6337
-19.9865,19.6339,21.5955,13.4718
-19.5594,19.8497,21.5297,14.1083
-19.2782,20.0748,21.6003,14.6837
-18.9931,20.2687,21.5821,15.1365
-18.8584,20.4726,21.5452,15.4986
-18.6665,20.6121,21.5472,15.7908
-22.4758,21.2966,21.5874,16.1027
-25.4311,19.1209,21.5932,9.8745
-26.6484,18.5771,21.6294,8.3238
-26.8271,18.2519,21.563,7.1968
-26.526,17.9894,21.5362,5.9997
-25.7514,17.8499,21.5754,5.1705
-25.6441,17.7712,21.5371,4.6212
-25.6502,17.7383,21.5455,4.4076
-25.4849,17.6772,21.5986,4.2573
-25.9431,17.6392,21.5674,4.0654
-26.0429,17.5786,21.495,4.0029
-26.4359,17.5144,21.5622,3.8696
-26.6815,17.4603,21.5322,3.7529
-26.9714,17.4041,21.5253,3.6255
-27.1652,17.3151,21.4887,3.5216
-27.5866,17.2467,21.4796,3.3435
-26.9177,17.1992,21.525,3.3372
-26.3393,17.1768,21.5483,3.3136
-26.0684,17.1731,21.5112,3.3835
-25.8727,17.1477,21.5108,3.4234
-25.6069,17.1317,21.5174,3.4983
-23.0809,18.614,21.524,8.9873
-21.9744,19.1171,21.521,11.0821
-21.0422,19.4275,21.5502,12.3191
-20.4579,19.698,21.5788,13.2347
-19.9539,19.9439,21.5206,13.8583
-19.6145,20.146,21.504,14.4091
-19.5094,20.3278,21.5181,14.8845
-19.0679,20.5457,21.4966,15.2415
-19.1615,20.6944,21.5112,15.5535
-19.063,20.8354,21.4713,15.8327
-25.2299,19.2057,21.5288,10.1729
-26.4157,18.5534,21.551,8.4087
-27.1782,18.2147,21.5327,7.256
-26.9062,17.939,21.5645,6.1257
-26.1305,17.7853,21.4873,5.2153
-25.6396,17.7223,21.5071,4.6334
-25.397,17.6707,21.5125,4.3494
-25.3496,17.6293,21.4501,4.2231
-25.7711,17.5692,21.4641,4.1087
-25.9645,17.5221,21.5065,4.0334
-26.3361,17.4547,21.4882,3.8844
-26.5905,17.3844,21.494,3.742
-26.9026,17.335,21.4985,3.6625
-27.1097,17.2848,21.4896,3.4996
-27.3905,17.2168,21.4807,3.4204
-27.2983,17.1582,21.479,3.3072
-26.6638,17.1127,21.4907,3.2929
-26.1153,17.102,21.4985,3.272
-25.8165,17.0812,21.4944,3.3632
-25.7862,17.0851,21.4713,3.4309
-23.4974,18.556,21.5341,8.3397
-22.1837,19.1721,21.5122,10.7671
-21.1978,19.4451,21.512,12.0492
-20.5833,19.6943,21.4771,12.9745
-20.0793,19.9408,21.4752,13.6251
-19.6034,20.1383,21.4769,14.1627
-19.422,20.3856,21.4916,14.6445
-19.0618,20.5508,21.4992,14.986
-19.1661,20.7519,21.4888,15.3445
-18.953,20.9065,21.4764,15.6217
-24.442,19.3861,21.4958,10.696
-25.9396,18.5218,21.5165,8.4807
-26.8726,18.2049,21.4863,7.3836
-27.5999,17.9189,21.4634,6.2772
-27.8367,17.6787,21.483,5.1972
-27.2504,17.5611,21.4449,4.4256
-26.5741,17.4816,21.4485,3.9964
-25.959,17.471,21.4375,3.8207
-25.895,17.4444,21.4298,3.7997
-25.9283,17.4014,21.4336,3.7558
-25.9898,17.3637,21.4491,3.7156
-26.2162,17.3413,21.4417,3.6904
-26.1607,17.2866,21.4811,3.6364
-26.3491,17.2402,21.4689,3.5699
-26.4839,17.1869,21.5075,3.4947
-26.6538,17.157,21.4924,3.4498
-26.5086,17.1132,21.4851,3.3558
-26.4165,17.0863,21.5211,3.397
-26.2625,17.0411,21.5308,3.3414
-26.0594,17.0139,21.5065,3.4014
-24.0693,18.5331,21.5104,7.4494
-22.7297,19.2504,21.469,10.3874
-21.7383,19.6069,21.4806,11.7304
-21.0356,19.9081,21.4889,12.714
-20.3604,20.0945,21.4414,13.3899
-20.0765,20.2986,21.4804,13.9298
-19.6804,20.5426,21.4981,14.4079
-19.4673,20.7377,21.4771,14.7971
-19.3772,20.8505,21.4729,15.12
-19.2718,21.056,21.4708,15.3907
-19.1427,21.195,21.4603,15.6146
-19.2798,21.3264,21.4631,15.8216
-19.0612,21.4203,21.4886,15.9764
-19.2577,21.5305,21.464,16.0974
-19.2859,21.6314,21.4764,16.1696
-19.3617,21.6787,21.4364,16.2899
-19.7057,21.7293,21.4919,16.281
-19.4355,21.7605,21.477,16.2912
-19.0538,21.809,21.4308,16.3512
-18.8151,21.8358,21.4415,16.4047
-18.7441,21.8464,21.461,16.4584
-18.5883,21.8734,21.4511,16.5346
-18.3864,21.8748,21.4443,16.544
-18.1307,21.8995,21.4599,16.5866
-22.2935,20.2108,21.5265,12.7172
-23.3972,18.913,21.4898,9.5059
-24.1761,18.5396,21.475,8.4443
-24.6755,18.2636,21.4914,7.4268
-25.1661,18.08,21.4944,6.4628
-25.6694,17.9216,21.513,5.6788
-26.1904,17.7877,21.4709,5.0969
-26.7158,17.7105,21.5181,4.6627
-26.9854,17.5894,21.4801,4.3222
-27.3202,17.5197,21.4947,4.0413
-27.5887,17.4114,21.4658,3.8317
-27.1407,17.3521,21.4706,3.6639
-26.3561,17.3581,21.4903,3.6287
-25.944,17.3209,21.4976,3.6836
-25.7559,17.3246,21.4717,3.7522
-25.7413,17.314,21.4771,3.7539
-25.5125,17.2886,21.4772,3.78
-25.4317,17.2591,21.4912,3.8126
-25.4194,17.2222,21.465,3.8475
-25.6027,17.2039,21.4851,3.8291
-24.5099,18.3132,21.5061,6.4496
-22.8256,19.3552,21.4675,10.3302
-22.0424,19.8375,21.4631,11.7877
-21.5547,20.159,21.4478,12.7569
-20.9319,20.4318,21.4126,13.4621
-20.715,20.6756,21.4356,14.0032
-20.537,20.8611,21.4252,14.4434
-20.3489,21.0276,21.4491,14.8305
-20.1949,21.1791,21.4514,15.1161
-20.131,21.2698,21.4542,15.3952
-24.1569,20.3249,21.4655,12.7738
-25.575,18.6728,21.4355,8.949
-26.2357,18.3028,21.4471,7.8232
-26.066,18.0092,21.4656,6.7219
-25.776,17.8157,21.4404,5.7377
-25.5969,17.7102,21.4619,5.049
-25.4789,17.6567,21.4637,4.5957
-25.4423,17.6387,21.4718,4.4344
-25.3371,17.5912,21.48,4.3421
-25.3188,17.5489,21.4733,4.2414
-25.3886,17.5095,21.487,4.1908
-25.4482,17.4707,21.4686,4.1236
-25.8401,17.4292,21.4696,4.0604
-25.6422,17.3868,21.4654,3.9766
-26.1097,17.3344,21.4294,3.889
-26.4771,17.2746,21.4745,3.7805
-26.6658,17.2349,21.4483,3.6689
-26.9733,17.1608,21.463,3.5947
-27.0621,17.1119,21.4862,3.4956
-27.1462,17.0394,21.4561,3.4261
-26.2403,17.7781,21.4903,4.8106
-24.0543,19.3459,21.4772,9.6956
-22.7162,19.7938,21.4739,11.2816
-21.9273,20.1561,21.4504,12.3272
-21.0977,20.4137,21.4144,13.0888
-20.375,20.6287,21.4547,13.6275
-19.9506,20.7865,21.4264,14.1213
-19.5599,20.93,21.417,14.5413
-19.2381,21.0922,21.4098,14.8534
-19.1578,21.1937,21.4424,15.1897
-22.1355,20.786,21.4441,13.8691
-23.8197,18.8292,21.4607,9.306
-24.8281,18.4224,21.4254,8.158
-25.4314,18.1685,21.4957,7.203
-26.1265,17.9465,21.4901,6.2152
-26.6712,17.8005,21.4787,5.3852
-27.13,17.6785,21.4921,4.7103
-27.4902,17.5624,21.4575,4.2433
-27.558,17.475,21.4587,3.9054
-27.0358,17.418,21.447,3.6819
-26.1133,17.4091,21.4437,3.7296
-25.6552,17.4142,21.4152,3.7873
-25.6298,17.4229,21.4292,3.8888
-25.5718,17.4176,21.4217,3.9345
-25.615,17.3992,21.4355,3.8872
-25.688,17.3727,21.4554,3.9269
-25.7668,17.3559,21.4396,3.9136
-25.9181,17.312,21.4513,3.8718
-26.2449,17.2579,21.441,3.7958
-26.4518,17.2134,21.4262,3.7128
-26.0797,17.5677,21.4543,4.0927
-23.856,19.2968,21.4432,9.4829
-22.9906,19.842,21.448,11.1737
-22.2665,20.2147,21.4618,12.2591
-21.5292,20.4862,21.423,12.9906
-20.9679,20.6662,21.4173,13.5438
-20.4044,20.8192,21.4176,13.9861
-20.0341,20.9689,21.4094,14.4077
-19.6279,21.1005,21.4114,14.7155
-19.4557,21.2012,21.3971,15.0109
-22.0407,21.1778,21.4448,15.0322
-23.9561,18.9364,21.4264,9.5462
-25.0076,18.4766,21.4616,8.2833
-25.5427,18.2029,21.4502,7.347
-26.4304,18.0165,21.4779,6.3983
-26.7677,17.846,21.436,5.5254
-27.158,17.7083,21.4495,4.8246
-27.4413,17.6141,21.4787,4.3401
-27.074,17.5458,21.5082,4.0475
-26.4203,17.5098,21.4486,3.9251
-25.8241,17.4738,21.4398,3.857
-25.3353,17.4967,21.5002,3.9741
-25.1893,17.5083,21.4951,4.0507
-25.0966,17.4668,21.4915,4.1191
-25.1826,17.4112,21.4799,4.1053
-25.2322,17.4085,21.4816,4.0676
-25.1563,17.3852,21.4776,4.0455
-25.2352,17.346,21.4861,4.0553
-25.6261,17.2818,21.4771,3.9206
-25.9137,17.2441,21.4772,3.9215
-25.9568,17.2362,21.4917,3.9193
-23.8969,19.1102,21.5319,9.2105
-22.7987,19.7329,21.4837,11.0751
-22.2465,20.1097,21.4848,12.1252
-21.7902,20.3985,21.4686,12.9223
-21.4468,20.6208,21.4567,13.4714
-21.0325,20.8102,21.504,13.9151
-20.6343,20.9788,21.4567,14.2898
-20.4514,21.0959,21.4858,14.6068
-20.3232,21.1986,21.5196,14.8413
-19.8595,21.2975,21.482,15.0522
-23.6686,19.1543,21.5013,9.9359
-24.4491,18.5922,21.5525,8.4542
-24.7837,18.2973,21.5159,7.5848
-25.0407,18.0996,21.5305,6.6892
-25.4666,17.9306,21.5186,5.8813
-25.7461,17.8163,21.4876,5.1962
-26.001,17.74,21.4847,4.7521
-26.3488,17.645,21.4781,4.4364
-26.6512,17.5849,21.5025,4.2717
-26.85,17.5258,21.4494,4.0721
-26.66,17.4435,21.4584,3.8755
-26.4346,17.3958,21.4483,3.7939
-26.072,17.3528,21.4535,3.7735
-25.7998,17.3258,21.4366,3.7827
-25.6426,17.3054,21.4583,3.8322
-25.5024,17.295,21.4459,3.8662
-25.1447,17.2684,21.4761,3.8985
-25.1762,17.2298,21.4595,3.8757
-25.2225,17.1921,21.4387,3.9257
-25.2177,17.1626,21.4362,3.8766
-23.3455,18.9658,21.5083,8.6728
-22.409,19.6772,21.436,10.7815
-21.8199,20.0456,21.4347,12.0045
-21.3878,20.3465,21.4383,12.7641
-20.9404,20.5834,21.436,13.3785
-20.7079,20.7658,21.393,13.7781
-20.5416,20.8943,21.4628,14.1262
-20.2746,21.0397,21.4303,14.4254
-20.1356,21.1634,21.4204,14.7074
-20.1849,21.2433,21.4522,14.9229
-24.2002,19.2163,21.4179,10.2845
-25.7108,18.5067,21.4453,8.4471
-26.4417,18.1723,21.4234,7.459
-27.1005,17.9169,21.4588,6.4278
-27.1919,17.7058,21.4301,5.4679
-26.8431,17.5834,21.3902,4.7497
-26.3387,17.5283,21.4237,4.3317
-25.8312,17.483,21.4056,4.1442
-25.7585,17.4845,21.4086,4.1477
-25.6219,17.4383,21.4294,4.0948
-25.6623,17.3979,21.4133,4.0583
-25.6613,17.3769,21.4171,4.0344
-25.4057,17.3427,21.414,4.0043
-25.3634,17.3193,21.4239,3.9984
-25.2677,17.2958,21.4073,3.9884
-25.1657,17.2688,21.3631,3.9912
-25.1775,17.2571,21.4167,3.9567
-25.286,17.2238,21.4077,3.96
-25.325,17.1583,21.4177,3.884
-25.4417,17.136,21.3942,3.9114
-23.5905,18.4664,21.4304,8.0346
-22.0484,18.5573,21.3897,10.8396
-21.0535,18.8008,21.4181,12.1393
-20.332,19.0123,21.4149,13.0128
-19.7283,19.1884,21.4585,13.6686
-19.1622,19.387,21.4104,14.1719
-18.7687,19.5187,21.4102,14.6133
-18.4206,19.659,21.4108,14.9992
-17.9994,19.7981,21.3982,15.3035
-17.7754,19.9232,21.4303,15.5246
-23.3559,19.6234,21.4388,11.5835
-24.8746,18.7164,21.4406,9.0375
-25.535,18.4296,21.4073,8.1037
-26.3956,18.1874,21.4493,7.177
-26.3427,17.9776,21.4492,6.2991
-26.3099,17.8499,21.4324,5.4679
-25.9315,17.7446,21.4202,4.8967
-25.6533,17.6973,21.4314,4.5936
-25.6997,17.6387,21.4127,4.4344
-25.6436,17.597,21.4329,4.348
-25.666,17.5569,21.4072,4.2276
-25.4139,17.5226,21.3564,4.2061
-25.4869,17.5141,21.3809,4.1761
-25.2664,17.4703,21.4324,4.1585
-25.2527,17.4515,21.382,4.1237
-24.9479,17.3947,21.3756,4.1658
-25.1497,17.3764,21.3496,4.1475
-25.0959,17.3489,21.394,4.102
-25.4265,17.3166,21.3684,4.0765
-25.6193,17.2699,21.3855,4.0305
-23.9694,18.5042,21.3928,7.2176
-21.9993,18.5734,21.4097,10.5437
-21.1656,18.8054,21.3875,11.9128
-20.362,19.0342,21.4023,12.8941
-19.8386,19.2207,21.366,13.5255
-19.3973,19.4008,21.3701,13.9996
-18.793,19.5592,21.363,14.4758
-18.4158,19.6704,21.3679,14.873
-18.1886,19.8288,21.3739,15.2108
-17.8544,19.9416,21.3819,15.533
-23.0701,19.9842,21.38,12.4966
-24.7501,18.8024,21.393,9.2438
-25.7456,18.4644,21.4213,8.2254
-26.1598,18.231,21.4462,7.367
-26.5739,18.0108,21.3831,6.4833
-26.7984,17.8513,21.3874,5.5675
-26.5084,17.7377,21.3683,4.9671
-26.0662,17.681,21.3987,4.5777
-25.3846,17.6571,21.3677,4.451
-25.0446,17.652,21.3635,4.4081
-24.9079,17.6331,21.4142,4.3557
-24.7555,17.6106,21.3896,4.403
-24.775,17.5805,21.3743,4.3755
-24.8289,17.5427,21.3483,4.4142
-24.9225,17.5219,21.3822,4.3329
-25.0982,17.4896,21.4119,4.3326
-25.3408,17.4511,21.3499,4.2595
-25.5249,17.4027,21.3344,4.1435
-25.6714,17.3703,21.3926,4.1467
-25.9563,17.3068,21.3718,4.0685
-24.7934,18.2689,21.379,6.2562
-22.6405,18.6368,21.4021,10.3008
-21.5983,18.9399,21.3489,11.7277
-20.8218,19.1644,21.3354,12.6695
-20.1549,19.3366,21.3746,13.357
-19.5292,19.5103,21.3859,13.8776
-19.239,19.6662,21.3573,14.3105
-18.8074,19.8186,21.3335,14.7089
-18.3958,19.9295,21.3343,15.0569
-18.1177,20.1364,21.3404,15.3442
-22.5431,20.4243,21.3826,13.4416
-23.8817,18.9401,21.3676,9.4793
-24.4716,18.602,21.3749,8.4379
-24.8825,18.3876,21.3806,7.6462
-25.0912,18.181,21.3639,6.8501
-25.2451,18.0387,21.3995,6.1095
-25.3711,17.9082,21.3369,5.5592
-25.3185,17.8467,21.3789,5.0937
-25.4392,17.8052,21.3428,4.8338
-25.6581,17.7455,21.3953,4.6344
-25.6719,17.6949,21.3823,4.4919
-25.673,17.6412,21.3877,4.3935
-25.7557,17.6024,21.3934,4.3313
-26.0301,17.5457,21.3493,4.2702
-26.0694,17.4848,21.3257,4.1087
-26.3502,17.4191,21.4662,4.0651
-26.5423,17.4034,21.3346,3.9416
-26.3634,17.3542,21.3198,3.8896
-26.565,17.3334,21.4138,3.8441
-26.5667,17.2956,21.4289,3.7885
-25.6898,17.9183,21.4732,4.8641
-23.2054,18.6418,21.4738,9.8179
-21.7985,18.9024,21.4709,11.5195
-20.805,19.1696,21.4809,12.482
-19.8576,19.3745,21.4728,13.1887
-19.1336,19.5506,21.4446,13.7366
-18.4932,19.6966,21.4591,14.2156
-17.8273,19.8355,21.4916,14.6459
-17.4193,19.9617,21.4349,15.0075
-17.0244,20.079,21.4066,15.3006
-20.2733,20.891,21.4727,14.5527
-21.9003,19.1536,21.5184,9.8929
-22.9336,18.8271,21.5052,8.796
-23.887,18.6221,21.4898,8.0608
-24.3254,18.4383,21.4951,7.3708
-24.7568,18.2971,21.5671,6.6775
-25.1804,18.1437,21.4909,6.0349
-25.419,17.9778,21.4402,5.5063
-25.8167,17.8828,21.4462,5.0267
-25.9445,17.8495,21.4678,4.7623
-26.4268,17.7877,21.5053,4.5901
-26.6741,17.73,21.5019,4.42
-26.6017,17.6894,21.5155,4.2936
-26.958,17.6098,21.4976,4.1482
-27.0055,17.5885,21.4814,4.0239
-26.9509,17.5172,21.5055,3.9325
-27.0151,17.491,21.5004,3.882
-26.5302,17.4724,21.5465,3.7777
-26.1654,17.4661,21.5185,3.8205
-25.7735,17.4179,21.4733,3.8502
-25.2833,17.7098,21.497,4.0839
-22.7567,18.7112,21.5052,9.5353
-21.5414,18.919,21.5997,11.3333
-20.5073,19.194,21.5801,12.4516
-19.6617,19.4294,21.4572,13.1894
-19.0573,19.6134,21.5443,13.7773
-18.459,19.793,21.5396,14.2211
-17.9222,19.9404,21.5233,14.6094
-17.6032,20.0774,21.5567,15.0067
-17.199,20.1994,21.5153,15.3272
-16.9392,20.3149,21.5498,15.5857
-16.619,20.4168,21.5526,15.8533
-16.3404,20.5232,21.6269,16.0023
-16.1659,20.6314,21.6315,16.1514
-15.9284,20.7376,21.5756,16.3073
-15.6587,20.8176,21.5556,16.4039
-15.5047,20.8947,21.5581,16.5167
-15.3961,20.9567,21.591,16.6291
-15.4404,21.0336,21.5281,16.7103
-15.2098,21.1217,21.6185,16.7542
-15.2482,21.1849,21.5161,16.823
-15.0006,21.1966,21.573,16.8868
-14.9821,21.2594,21.5835,16.9269
-14.945,21.3048,21.5447,16.9921
-15.4007,21.4323,21.6049,17.1469
-22.1091,19.8632,21.6065,11.4775
-24.0182,19.29,21.6065,9.6797
-24.765,19.0563,21.6026,8.8952
-25.5496,18.8337,21.5716,8.111
-26.0346,18.6236,21.6236,7.2607
-26.0807,18.4922,21.6151,6.4553
-25.9687,18.3666,21.6839,5.8381
-25.8062,18.2666,21.5996,5.3434
-25.5739,18.1995,21.5716,5.0317
-25.1512,18.1811,21.4879,4.8714
-25.1303,18.1969,21.4932,5.0238
-24.9897,17.8881,21.6031,4.6819
-25.0807,17.7851,21.6358,4.5412
-25.0655,17.3995,21.3972,4.0721
-24.9034,17.2634,21.5466,3.9029
-25.0717,17.2927,21.5993,3.8483
-25.1232,17.1614,21.4815,3.6841
-25.2838,17.1636,21.4611,3.6516
-25.4429,17.1876,21.8772,3.6583
-25.7272,16.9161,21.9432,3.4487
-22.83,18.1635,21.878,8.2273
-21.4768,18.5109,21.884,10.3957
-20.6409,18.8316,21.8858,11.6692
-19.9291,19.0702,21.8946,12.4781
-19.2265,19.2837,21.8831,13.1147
-18.8337,19.4612,21.9178,13.6921
-18.3477,19.5991,21.8405,14.0312
-17.859,19.7191,21.8587,14.5229
-17.556,19.8436,21.843,14.8236
-17.3514,19.9629,21.8043,15.1979
-23.6634,19.375,21.8725,10.6486
-24.6553,18.5239,21.7859,8.4856
-25.7098,18.3367,21.7567,7.7023
-25.8755,18.0127,21.7639,6.7198
-25.9048,17.8807,21.7136,5.9221
-25.8711,17.6892,21.7434,5.0736
-25.8424,17.5953,21.8213,4.4369
-25.6395,17.6009,21.7804,4.0884
-25.6606,17.4499,21.7753,3.771
-25.5941,17.5268,21.8391,3.7083
-25.5304,17.4254,21.8607,3.5857
-25.2713,17.4577,21.8048,3.5838
-25.1563,17.4431,21.8171,3.5075
-24.8783,17.3338,21.7917,3.5145
-24.7414,17.4623,21.8289,3.5938
-24.432,17.2933,21.8194,3.5791
-24.3467,17.3938,21.7965,3.6562
-24.2723,17.3048,21.8607,3.6448
-24.2459,17.2928,21.8372,3.7423
-24.3702,17.3055,21.8552,3.7213
-22.2659,18.5513,21.8179,7.7918
-20.6791,18.6175,21.9273,10.4577
-19.7837,18.9415,21.929,11.6918
-19.0856,19.1531,21.9259,12.6436
-18.4337,19.358,21.8485,13.235
-18.0238,19.52,21.8804,13.8168
-17.4449,19.6756,21.8409,14.2081
-17.2767,19.7974,21.8435,14.6363
-16.9213,19.9077,21.7866,15.08
-16.5784,20.0137,21.8288,15.3253
-22.2996,19.8484,21.7934,11.5286
-24.0058,18.7356,21.731,8.8576
-24.5571,18.5863,21.7197,8.093
-25.1062,18.1989,21.7217,7.1501
-25.784,18.0587,21.6698,6.3842
-26.1027,17.8219,21.606,5.455
-26.3575,17.7533,21.6356,4.8111
-26.7647,17.6054,21.6502,4.1531
-26.9869,17.5437,21.6191,3.8375
-26.6848,17.4829,21.61,3.5538
-26.0054,17.4499,21.534,3.4881
-25.4099,17.4493,21.5325,3.4825
-25.1256,17.4082,21.6312,3.4593
-25.0585,17.351,21.4856,3.5026
-24.8366,17.3467,21.475,3.531
-24.648,17.3396,21.4505,3.5522
-24.6892,17.3245,21.4638,3.5636
-24.4812,17.2891,21.5096,3.6126
-24.668,17.2926,21.5559,3.6211
-24.6231,17.2643,21.4648,3.5883
-23.0699,18.5063,21.5797,6.9724
-21.2208,18.578,21.5252,10.195
-20.1894,18.9002,21.7002,11.6713
-19.5217,19.1258,21.7256,12.6327
-18.8695,19.3258,21.6305,13.2865
-18.3685,19.4901,21.6478,13.8245
-17.8662,19.634,21.7347,14.2567
-17.5825,19.77,21.7128,14.7046
-17.2155,19.8898,21.67,15.0978
-16.9003,20.006,21.7574,15.4124
-21.9012,20.155,21.7876,12.3182
-23.6097,18.9687,21.6937,9.2241
-24.4202,18.6773,21.6866,8.2577
-25.0595,18.4067,21.6643,7.4747
-25.4999,18.1863,21.6321,6.6249
-26.0195,18.0013,21.5631,5.7485
-26.1562,17.8532,21.5997,5.0005
-26.2223,17.7597,21.5344,4.4305
-25.8967,17.6545,21.4666,4.0494
-25.5157,17.4727,21.0339,3.7575
-25.0477,17.3908,20.9226,3.6896
-25.0927,17.2133,20.7512,3.6168
-25.2188,17.0928,20.648,3.556
-25.1051,17.0325,20.8731,3.5072
-25.1062,16.9753,20.673,3.4331
-24.985,16.9214,20.6244,3.4602
-25.1622,16.7024,20.3502,3.3184
-25.2126,16.5997,20.4716,3.2642
-25.3961,16.5278,20.1677,3.1759
-25.8033,16.4408,20.304,3.0808
-24.3019,17.4936,20.3179,5.44
-22.2276,17.7174,20.2032,9.3306
-21.0944,17.9268,20.1275,10.8517
-20.4074,18.1448,20.1129,11.8239
-19.7615,18.3163,20.2846,12.5197
-19.1823,18.4677,20.4247,13.0978
-18.8036,18.6153,20.626,13.5596
-18.3843,18.7405,20.7254,13.977
-18.0771,18.8684,20.9252,14.3795
-17.7928,19.0095,21.0267,14.7524
-22.5241,19.7645,21.1432,12.6426
-24.0538,18.3034,21.0999,8.9178
-25.0162,18.0182,21.0806,7.9006
-25.659,17.7958,21.1456,7.1171
-25.4627,17.6218,21.1892,6.2332
-25.2685,17.4253,20.9287,5.3795
-25.025,17.3288,21.1011,4.7448
-24.8821,17.2931,21.1661,4.3227
-24.8502,17.3127,21.1658,4.1174
-24.7084,17.2928,21.2514,3.9534
-24.6996,17.2568,21.1704,3.9263
-24.6434,17.2597,21.1892,3.8104
-24.445,17.2028,21.013,3.7802
-24.4197,17.1007,20.8086,3.7224
-24.2671,17.0999,20.9507,3.7429
-24.4923,17.0489,20.9907,3.7002
-24.3577,17.0483,21.0777,3.6604
-24.6632,16.9997,21.0997,3.6478
-24.8448,16.9456,21.035,3.5829
